,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,YearCommissioned,Retrofit,lat,lon,File,projectID,bus
844,,Oil,Oil,,DE,0.085,,0,1110,,50.8337714,7.2745854,,,4660
845,,onwind,onwind,,DE,0.56,,0,1996,,51.024087,7.2885859,,,4660
846,,solar,solar,,DE,38.94875292,,0,2013,,50.9135944044766,7.25777222222228,,,4660
847,,Bioenergy,Bioenergy,,DE,17.5864,,0,2005,,51.4877109442168,7.03164775766982,,,4661
848,,Hydro,Hydro,,DE,0.297,,0,2010,,51.43926265,7.06104841444626,,,4661
849,,OCGT,OCGT,,DE,0.04,,0,1010,,51.52246245,7.03365941139047,,,4661
850,,Oil,Oil,,DE,1.358,,0,1809,,51.44642815,7.04068765,,,4661
851,,solar,solar,,DE,17.90841916,,0,2011,,51.4801466216216,7.03561250000002,,,4661
852,,Bioenergy,Bioenergy,,DE,26.5864,,0,1999,,51.4424923015336,6.84863102114226,,,4662
853,,solar,solar,,DE,12.0706346,,0,2011,,51.4514943589745,6.82789025641029,,,4662
854,,Hard Coal,Hard Coal,,DE,95,,0,1011,,51.42130355,6.75024738907717,,,4663
855,,Hydro,Run-Of-River,,DE,3.8115,,0,2001,,51.4240567,6.863353125,,,4663
856,,OCGT,OCGT,,DE,27.1753,,0,1011,,51.4372678678242,6.79729671667722,,,4663
857,,Oil,Oil,,DE,0.2375,,0,1012,,51.42130355,6.75024738907717,,,4663
858,,Bioenergy,Bioenergy,,DE,0.4332,,0,2012,,51.298469025,6.7934388187404,,,4664
859,,OCGT,OCGT,,DE,1022.10275,,0,1011,,51.3309693455575,6.76585069822956,,,4664
860,,onwind,onwind,,DE,0.224,,0,1996,,51.2959081,6.901986,,,4664
861,,solar,solar,,DE,14.60636528,,0,2013,,51.3195538878844,6.80933236889695,,,4664
862,,Bioenergy,Bioenergy,,DE,0.4748,,0,2000,,51.3856431136364,6.92789646033419,,,4665
863,,OCGT,OCGT,,DE,0.4095,,0,1102,,51.3282338,6.9815659,,,4665
864,,onwind,onwind,,DE,0.896,,0,2011,,51.362315,7.019855,,,4665
865,,solar,solar,,DE,13.57794328,,0,2010,,51.4062256663375,6.95381609081935,,,4665
866,,Bioenergy,Bioenergy,,DE,5.4972,,0,2005,,51.6132139857143,6.80623531836432,,,4666
867,,OCGT,OCGT,,DE,24.68265,,0,1011,,51.526076565,6.83213480087864,,,4666
868,,Oil,Oil,,DE,38.352,,0,1011,,51.5091600025272,6.77216400497918,,,4666
869,,onwind,onwind,,DE,1.12,,0,2003,,51.6701702,6.860839,,,4666
870,,solar,solar,,DE,32.03399612,,0,2010,,51.5839141315514,6.83196377183966,,,4666
871,,Bioenergy,Bioenergy,,DE,1.8816,,0,2011,,51.6815675142857,6.90119150977801,,,4667
872,,Hard Coal,Hard Coal,,DE,690,,0,1011,,51.5844485,7.02724,,,4667
873,,OCGT,OCGT,,DE,0.4117,,0,1611,,51.550359721875,6.94731945643264,,,4667
874,,onwind,onwind,,DE,20.77712,,0,2001,,51.6211589038461,6.93761825437796,,,4667
875,,solar,solar,,DE,51.64561588,,0,2012,,51.6427830583499,6.93673404426565,,,4667
876,,Bioenergy,Bioenergy,,DE,0.6428,,0,2007,,51.4308796416667,7.12817130833334,,,4668
877,,onwind,onwind,,DE,4.256,,0,2005,,51.38742125,7.1508933,,,4668
878,,solar,solar,,DE,9.35201068000001,,0,2012,,51.407829525223,7.1495267062315,,,4668
879,,Hydro,Run-Of-River,,DE,0.6864,,0,2001,,51.416624,7.1399925,,,4669
880,,OCGT,OCGT,,DE,0.00975,,0,1612,,51.4067005125,7.18354505277743,,,4669
881,,Bioenergy,Bioenergy,,DE,0.922,,0,2007,,51.32507422,7.19448434,,,4670
882,,onwind,onwind,,DE,3.2424,,0,2003,,51.3385950375,7.1545241,,,4670
883,,solar,solar,,DE,5.50461392000001,,0,2011,,51.3038316532258,7.14337701612905,,,4670
884,,OCGT,OCGT,,DE,142,,0,1012,,51.2740610461199,7.20575175802345,,,4671
885,,Bioenergy,Bioenergy,,DE,0.156,,0,2013,,51.376558,7.2956925,,,4672
886,,onwind,onwind,,DE,2.9792,,0,1994,,51.3269778,7.287167275,,,4672
887,,solar,solar,,DE,22.29510612,,0,2011,,51.3607535064937,7.28740831168834,,,4672
888,,Hydro,Hydro,,DE,0.6468,,0,1991,,51.38038435,7.28057119340278,,,4673
889,,OCGT,OCGT,,DE,0.84625,,0,1610,,51.3177810384615,7.27813065192262,,,4673
890,,Bioenergy,Bioenergy,,DE,17.5598,,0,2011,,51.8220135538835,7.02038670914666,,,4674
891,,Hard Coal,Hard Coal,,DE,185.45,,0,1011,,51.6641292,7.08780881620723,,,4674
892,,Hydro,Hydro,,DE,0.02211,,0,1998,,51.846288825,7.1226882912227,,,4674
893,,OCGT,OCGT,,DE,199.82413,,0,1011,,51.7443523735294,7.07909871810077,,,4674
894,,Oil,Oil,,DE,120,,0,1011,,51.6865113,7.11254737431085,,,4674
895,,onwind,onwind,,DE,81.39264,,0,2013,,51.8517017028986,7.05777939752562,,,4674
896,,solar,solar,,DE,174.71542992,,0,2011,,51.7969847283181,7.03474727067359,,,4674
897,,OCGT,OCGT,,DE,4.52725,,0,1121,,51.4732815644148,7.2111000119916,,,4675
898,,solar,solar,,DE,16.03598732,,0,2009,,51.4820638317757,7.17037317757014,,,4675
899,,Bioenergy,Bioenergy,,DE,21.958,,0,2011,,51.6872840857143,7.25550725493891,,,4676
900,,OCGT,OCGT,,DE,10.73177,,0,1011,,51.6096364,7.23537048947599,,,4676
901,,onwind,onwind,,DE,6.272,,0,2002,,51.6295443,7.22213328333333,,,4676
902,,solar,solar,,DE,21.4295692,,0,2009,,51.583228225176,7.21813189992183,,,4676
903,,Bioenergy,Bioenergy,,DE,1.076,,0,2011,,51.1279412857143,7.98072234285714,,,4678
904,,Hydro,Run-Of-River,,DE,13.880955,,0,1923,,51.1411213780143,7.96543093675434,,,4678
905,,OCGT,OCGT,,DE,0.88051,,0,1502,,51.1556774821429,7.92925995342898,,,4678
906,,onwind,onwind,,DE,23.5312,,0,2000,,51.06981779375,7.9620298,,,4678
907,,solar,solar,,DE,42.3274869600001,,0,2011,,51.1236298567151,7.94883825391544,,,4678
908,,Bioenergy,Bioenergy,,DE,1.1988,,0,2006,,50.7344378636364,7.87972031622073,,,4680
909,,Hydro,Run-Of-River,,DE,0.757185,,0,1957,,50.6941851077802,7.86618539251424,,,4680
910,,OCGT,OCGT,,DE,0.29095,,0,1312,,50.6934534256335,7.79260875358924,,,4680
911,,onwind,onwind,,DE,94.696,,0,2010,,50.6751173311688,7.90811539736269,,,4680
912,,solar,solar,,DE,94.70649924,,0,2009,,50.7135096625402,7.85980220927423,,,4680
913,,Bioenergy,Bioenergy,,DE,1.8276,,0,1996,,50.86918245,7.53724658547069,,,4682
914,,Hydro,Run-Of-River,,DE,2.928255,,0,1905,,50.9905866479167,7.53130507900154,,,4682
915,,OCGT,OCGT,,DE,1.53165,,0,1102,,50.9764857956522,7.52166364130263,,,4682
916,,Oil,Oil,,DE,0.12,,0,1102,,50.9497067,7.5118569,,,4682
917,,onwind,onwind,,DE,10.08,,0,1998,,51.0475078928571,7.61826632483039,,,4682
918,,solar,solar,,DE,70.2290850400001,,0,2012,,50.9520135063793,7.52148735151775,,,4682
919,,Bioenergy,Bioenergy,,DE,8.5356,,0,2007,,50.8070489,8.07162365555556,,,4683
920,,onwind,onwind,,DE,26.656,,0,2010,,50.8541432428572,8.10645265,,,4683
921,,solar,solar,,DE,18.36972924,,0,2011,,50.8392212778425,8.09736324736226,,,4683
922,,OCGT,OCGT,,DE,0.00175,,0,1812,,50.927985625,8.09602385348861,,,4684
923,,Bioenergy,Bioenergy,,DE,2.316,,0,2005,,50.8314175,8.25799575,,,4685
924,,Hydro,Hydro,,DE,0.011946,,0,2000,,50.827472312646,8.23264649856346,,,4685
925,,OCGT,OCGT,,DE,0.3016,,0,1032,,50.9379169258714,8.29155785112234,,,4685
926,,onwind,onwind,,DE,30.464,,0,2013,,50.860413,8.30548163636364,,,4685
927,,solar,solar,,DE,9.81967244000002,,0,2012,,50.8484115485568,8.26383661417333,,,4685
928,,Bioenergy,Bioenergy,,DE,8.4686,,0,2004,,51.29481448,7.4891973792428,,,4686
929,,onwind,onwind,,DE,45.58064,,0,2013,,51.2273530208333,7.43836465833334,,,4686
930,,solar,solar,,DE,40.24183132,,0,2013,,51.2961884858954,7.46493684513528,,,4686
931,,Hydro,Run-Of-River,,DE,0.704946,,0,1998,,51.2716301204546,7.47992426169009,,,4687
932,,OCGT,OCGT,,DE,230.1142,,0,1011,,51.327678,7.45859957785734,,,4687
933,,Oil,Oil,,DE,0.0106,,0,1811,,51.2605046,7.4670542,,,4687
934,,Bioenergy,Bioenergy,,DE,5.9848,,0,2009,,51.399850935,7.75572141037451,,,4688
935,,Hard Coal,Hard Coal,,DE,310,,0,1011,,51.2537344,7.75193881677268,,,4688
936,,Hydro,Run-Of-River,,DE,8.23383,,0,2001,,51.3256257319445,7.74561031113733,,,4688
937,,OCGT,OCGT,,DE,0.7592,,0,1703,,51.3121332863636,7.69395752799531,,,4688
938,,Oil,Oil,,DE,207.2798,,0,1011,,51.27477530625,7.66714622661249,,,4688
939,,onwind,onwind,,DE,53.703328,,0,2010,,51.3406939744186,7.73183274618057,,,4688
940,,solar,solar,,DE,68.9928856400001,,0,2011,,51.3830153008776,7.74257490172364,,,4688
941,,Bioenergy,Bioenergy,,DE,1.2632,,0,2003,,51.4340326625,7.38024274435436,,,4689
942,,onwind,onwind,,DE,5.6,,0,2000,,51.4764463666667,7.40152943333333,,,4689
943,,solar,solar,,DE,14.5430426,,0,2013,,51.4309397660816,7.40774756335278,,,4689
944,,Hydro,Hydro,,DE,0.594,,0,1930,,51.4143009,7.4202202,,,4690
945,,OCGT,OCGT,,DE,417.0475,,0,1012,,51.38700717,7.38051167585114,,,4690
946,,Bioenergy,Bioenergy,,DE,23.01816,,0,1989,,51.6168189486487,7.53557420559309,,,4691
947,,Hard Coal,Hard Coal,,DE,1481,,0,1012,,51.5946589,7.4263613,,,4691
948,,Hydro,Hydro,,DE,0.52008,,0,2011,,51.43203195,7.56056142208686,,,4691
949,,OCGT,OCGT,,DE,26.62299,,0,1012,,51.5152080464543,7.52171958163881,,,4691
950,,Oil,Oil,,DE,0.53321,,0,1912,,51.51854485,7.5688135,,,4691
951,,onwind,onwind,,DE,23.3856,,0,2001,,51.66417301875,7.4700949875,,,4691
952,,solar,solar,,DE,130.54775436,,0,2013,,51.5892164013759,7.53687513052312,,,4691
953,,Bioenergy,Bioenergy,,DE,7.6496,,0,2009,,51.6042741302083,8.13508492272042,,,4692
954,,Hard Coal,Hard Coal,,DE,19.24,,0,1011,,51.374505,8.0931537,,,4692
955,,Hydro,Run-Of-River,,DE,3.741705,,0,2012,,51.4491615818182,8.10987064721468,,,4692
956,,OCGT,OCGT,,DE,0.1086,,0,1910,,51.5369353333333,8.08449288839494,,,4692
957,,Oil,Oil,,DE,0.4165,,0,1912,,51.5956714666667,8.05835106782943,,,4692
958,,onwind,onwind,,DE,117.1296,,0,2013,,51.5580957131313,8.09240939725042,,,4692
959,,solar,solar,,DE,120.9695718,,0,2010,,51.5783223266226,8.09282651752404,,,4692
960,,Bioenergy,Bioenergy,,DE,21.33952,,0,2004,,52.1217239063584,7.07016595450797,,,4694
961,,Hydro,Run-Of-River,,DE,0.113025,,0,2000,,51.97689370625,7.05181899358375,,,4694
962,,OCGT,OCGT,,DE,2.11595,,0,2007,,52.1158526934798,7.14433121489788,,,4694
963,,Oil,Oil,,DE,0.0514,,0,1512,,52.1168854509151,7.01970322335982,,,4694
964,,onwind,onwind,,DE,352.864064000001,,0,2011,,52.123046693038,7.17312299393282,,,4694
965,,solar,solar,,DE,331.191961960004,,0,2012,,52.0944092496261,7.09806019444054,,,4694
966,,Bioenergy,Bioenergy,,DE,19.258,,0,2009,,52.4729496443548,7.27791188789493,,,4695
967,,Hydro,Run-Of-River,,DE,0.09735,,0,1979,,52.3848560333333,7.1978198,,,4695
968,,onwind,onwind,,DE,226.9288,,0,2011,,52.4637729759435,7.32267743594782,,,4695
969,,solar,solar,,DE,167.24757464,,0,2009,,52.4352315580439,7.29948808449203,,,4695
970,,Bioenergy,Bioenergy,,DE,7.53839999999999,,0,2006,,52.3199699464286,8.34735929589447,,,4696
971,,Hydro,Hydro,,DE,0.006105,,0,1997,,52.3228559,8.3747687,,,4696
972,,OCGT,OCGT,,DE,0.33433,,0,1505,,52.2604780285714,8.3327658593665,,,4696
973,,Oil,Oil,,DE,0.022,,0,1512,,52.2531613,8.4817274,,,4696
974,,onwind,onwind,,DE,51.50768,,0,1996,,52.3502320703125,8.33029304493249,,,4696
975,,solar,solar,,DE,90.0875803599998,,0,2012,,52.3039592370014,8.39349310164616,,,4696
976,,Bioenergy,Bioenergy,,DE,12.483004,,0,2001,,51.9686655824324,7.60891531030587,,,4698
977,,Hydro,Run-Of-River,,DE,0.1122,,0,2004,,52.0040165666667,7.6554366829483,,,4698
978,,OCGT,OCGT,,DE,106.26815,,0,1012,,51.9713806206897,7.64264339650097,,,4698
979,,Oil,Oil,,DE,0.015,,0,1311,,52.05182855,7.84917554728643,,,4698
980,,onwind,onwind,,DE,66.8192,,0,2010,,52.0307766101449,7.61607830576988,,,4698
981,,solar,solar,,DE,149.90969164,,0,2013,,51.9615826777992,7.59461966594777,,,4698
982,,Bioenergy,Bioenergy,,DE,14.462,,0,2011,,52.3222032247312,7.671939951862,,,4700
983,,Hard Coal,Hard Coal,,DE,794,,0,1011,,52.2720952,7.78378582224301,,,4700
984,,Hydro,Run-Of-River,,DE,0.02475,,0,1991,,52.2368647,7.59897425,,,4700
985,,OCGT,OCGT,,DE,7.4962,,0,1307,,52.2477753111111,7.67452806468955,,,4700
986,,onwind,onwind,,DE,153.91936,,0,2010,,52.3112008578947,7.66865798289474,,,4700
987,,solar,solar,,DE,196.84983964,,0,2010,,52.306270897575,7.64651955300626,,,4700
988,,Bioenergy,Bioenergy,,DE,6.98559999999999,,0,2010,,52.0441395689655,8.17024066578014,,,4702
989,,onwind,onwind,,DE,87.8528,,0,2011,,52.0075214352941,8.07084702352941,,,4702
990,,solar,solar,,DE,98.8246345199997,,0,2012,,51.9988631010827,8.12195395485764,,,4702
991,,Hydro,Hydro,,DE,0.017556,,0,1989,,52.078118975,8.19106045,,,4703
992,,OCGT,OCGT,,DE,5.73095,,0,1310,,52.0204875125,8.11102327505704,,,4703
993,,Bioenergy,Bioenergy,,DE,13.7392,,0,2011,,52.4082867908602,7.92368151668958,,,4704
994,,OCGT,OCGT,,DE,18.3836,,0,1011,,52.3012666630481,7.95396876608385,,,4704
995,,Oil,Oil,,DE,0.078,,0,1102,,52.16615925,7.83777957012303,,,4704
996,,onwind,onwind,,DE,78.00688,,0,2010,,52.4527266735294,7.93922910099189,,,4704
997,,solar,solar,,DE,137.57043268,,0,2012,,52.369401421391,7.93718280464575,,,4704
998,,Bioenergy,Bioenergy,,DE,2.33712,,0,2009,,52.239324215,8.171248745,,,4706
999,,Hydro,Hydro,,DE,0.00627,,0,2007,,52.20843805,8.08805563378389,,,4706
1000,,OCGT,OCGT,,DE,0.17805,,0,1207,,52.2632682153846,8.05732733846154,,,4706
1001,,Oil,Oil,,DE,19.305,,0,1011,,52.2737916365113,8.06935809026829,,,4706
1002,,onwind,onwind,,DE,11.1776,,0,1993,,52.2085446,8.11101431111111,,,4706
1003,,solar,solar,,DE,38.35748272,,0,2009,,52.2258311342068,8.09473628558521,,,4706
1004,,Bioenergy,Bioenergy,,DE,0.8644,,0,2013,,49.3326546333333,8.73052244837174,,,4708
1005,,solar,solar,,DE,77.3103738000003,,0,2010,,49.3009316461919,8.66635859950836,,,4708
1006,,Bioenergy,Bioenergy,,DE,0.384,,0,2008,,49.2565300333333,8.49781256666667,,,4709
1007,,OCGT,OCGT,,DE,0.00087,,0,1511,,49.26706475,8.48602287595729,,,4709
1008,,solar,solar,,DE,54.7447287999998,,0,2011,,49.2911369225303,8.44845174129349,,,4709
1009,,Bioenergy,Bioenergy,,DE,2.076808,,0,2011,,49.10704894,8.67692291373866,,,4710
1010,,Hydro,Hydro,,DE,0.025806,,0,1992,,49.045967175,8.610254375,,,4710
1011,,OCGT,OCGT,,DE,0.0525,,0,1412,,49.12240435,8.564856525,,,4710
1012,,solar,solar,,DE,87.75997116,,0,2013,,49.1243372135505,8.63946271668768,,,4710
1013,,Bioenergy,Bioenergy,,DE,6.10588,,0,2011,,49.2937302327586,8.98624759521379,,,4712
1014,,Hydro,Run-Of-River,,DE,2.93865,,0,1956,,49.3350396333333,9.02797637506223,,,4712
1015,,solar,solar,,DE,85.3975657200002,,0,2008,,49.2700108011437,8.94442934549384,,,4712
1016,,Bioenergy,Bioenergy,,DE,3.04644,,0,1991,,49.1866618142857,9.26942122317107,,,4713
1017,,Hard Coal,Hard Coal,,DE,1028,,0,1011,,49.16357475,9.22768169179946,,,4713
1018,,Hydro,Run-Of-River,,DE,1.915485,,0,2005,,49.24683732,9.30238419388917,,,4713
1019,,OCGT,OCGT,,DE,0.47894,,0,1912,,49.1500420333333,9.24210544721887,,,4713
1020,,Oil,Oil,,DE,0.01,,0,1502,,49.22788315,9.37730455864104,,,4713
1021,,solar,solar,,DE,87.6123810799995,,0,2009,,49.204141373323,9.27090492501944,,,4713
1022,,Bioenergy,Bioenergy,,DE,22.0392,,0,2009,,49.2269189476471,9.75823439853798,,,4714
1023,,Hydro,Run-Of-River,,DE,3.378045,,0,2000,,49.2377873254902,9.72710012409155,,,4714
1024,,OCGT,OCGT,,DE,1.41425,,0,2009,,49.3208221785714,9.78859047982107,,,4714
1025,,Oil,Oil,,DE,0.445,,0,1712,,49.1960752083333,9.74192947254671,,,4714
1026,,onwind,onwind,,DE,64.09032,,0,2010,,49.3328489456522,9.78162792940077,,,4714
1027,,solar,solar,,DE,295.460920080001,,0,2011,,49.2625240971556,9.72320882070956,,,4714
1028,,Bioenergy,Bioenergy,,DE,4.86892,,0,2006,,50.5627522,9.64388683183701,,,4715
1029,,Hydro,Run-Of-River,,DE,1.071048,,0,1958,,50.5228842018278,9.68044523942922,,,4715
1030,,OCGT,OCGT,,DE,36.30818,,0,1011,,50.53967690625,9.69082792497321,,,4715
1031,,Oil,Oil,,DE,25.1,,0,1012,,50.539309625,9.68726466376156,,,4715
1032,,onwind,onwind,,DE,116.05216,,0,2010,,50.4521422083333,9.41024300301091,,,4715
1033,,solar,solar,,DE,238.29318084,,0,2010,,50.5256693056101,9.67003503433831,,,4715
1034,,Bioenergy,Bioenergy,,DE,12.08708,,0,2001,,50.1315266791667,8.78450627603671,,,4716
1035,,Hard Coal,Hard Coal,,DE,54,,0,1011,,50.1056318126855,8.75118606440389,,,4716
1036,,Hydro,Run-Of-River,,DE,2.97594,,0,1921,,50.1462051,8.80229091206398,,,4716
1037,,OCGT,OCGT,,DE,0.42128,,0,1912,,50.1386204861111,8.80731459143475,,,4716
1038,,onwind,onwind,,DE,22.512,,0,2013,,50.196167,8.869519625,,,4716
1039,,solar,solar,,DE,30.96488344,,0,2009,,50.1280598408106,8.81221505065127,,,4716
1040,,Bioenergy,Bioenergy,,DE,0.44,,0,2007,,49.9453128333333,8.58871676666667,,,4717
1041,,OCGT,OCGT,,DE,118.05959,,0,1012,,49.9229306375,8.61530615515711,,,4717
1042,,Oil,Oil,,DE,20.802,,0,1061,,49.9117269846154,8.61439093009024,,,4717
1043,,solar,solar,,DE,43.8282857200001,,0,2010,,49.9273638246631,8.56108776493263,,,4717
1044,,Bioenergy,Bioenergy,,DE,1.5812,,0,2008,,49.3906498,8.61446470939848,,,4719
1045,,OCGT,OCGT,,DE,1.45547,,0,2012,,49.40249693,8.58671411760796,,,4719
1046,,onwind,onwind,,DE,0.56,,0,1999,,49.4256875,8.63707094365355,,,4719
1047,,solar,solar,,DE,23.5787766,,0,2010,,49.3899749808128,8.57879946277826,,,4719
1048,,Bioenergy,Bioenergy,,DE,18.9772,,0,2006,,49.4489809642857,8.40608862142857,,,4720
1049,,Hard Coal,Hard Coal,,DE,1958,,0,1012,,49.44783855,8.50720595,,,4720
1050,,Hydro,Run-Of-River,,DE,2.079,,0,2004,,49.478029,8.534699,,,4720
1051,,onwind,onwind,,DE,0.010976,,0,2009,,49.47310465,8.53412936709153,,,4720
1052,,solar,solar,,DE,102.88573072,,0,2010,,49.4490766041238,8.39248093583488,,,4720
1053,,Bioenergy,Bioenergy,,DE,41.1144,,0,2011,,49.593788521875,8.37585260036428,,,4722
1054,,onwind,onwind,,DE,60.60544,,0,2013,,49.6104376695652,8.29391017427077,,,4722
1055,,solar,solar,,DE,112.43534084,,0,2012,,49.5830101405441,8.29917966553998,,,4722
1056,,Bioenergy,Bioenergy,,DE,3.4864,,0,2000,,49.489247065,8.64974072210635,,,4723
1057,,Hydro,Run-Of-River,,DE,2.6843685,,0,2000,,49.4671053666667,8.71956033625223,,,4723
1058,,OCGT,OCGT,,DE,13.61145,,0,1012,,49.5054477526671,8.69978327392763,,,4723
1059,,solar,solar,,DE,96.7525433599999,,0,2009,,49.5320272377808,8.69106922020882,,,4723
1060,,Bioenergy,Bioenergy,,DE,4.20938,,0,2002,,49.8653715653846,8.79060533395534,,,4724
1061,,solar,solar,,DE,57.8364200800001,,0,2012,,49.8788043635264,8.79522139632844,,,4724
1062,,Hydro,Hydro,,DE,0.0379731,,0,2002,,49.778025097044,8.81159100397218,,,4725
1063,,OCGT,OCGT,,DE,6.0965,,0,2009,,49.9114156663049,8.75121659713611,,,4725
1064,,Oil,Oil,,DE,0.6022,,0,1512,,49.938377175,8.68480981713869,,,4725
1065,,Bioenergy,Bioenergy,,DE,4.9406,,0,2010,,50.1031722333333,8.5100962,,,4726
1066,,Hydro,Hydro,,DE,0.00495,,0,1994,,50.1107016,8.4277332,,,4726
1067,,OCGT,OCGT,,DE,0.24679,,0,1022,,50.0950576694445,8.52362067634957,,,4726
1068,,Oil,Oil,,DE,0.415,,0,1511,,50.2270561924685,8.52261499025339,,,4726
1069,,solar,solar,,DE,28.09928492,,0,2012,,50.1447260082732,8.48316659772495,,,4726
1070,,Bioenergy,Bioenergy,,DE,0.49,,0,2009,,50.74870326,8.37654214,,,4727
1071,,Hydro,Run-Of-River,,DE,0.300135,,0,2010,,50.88605625,8.51834886636312,,,4727
1072,,OCGT,OCGT,,DE,0.0139,,0,1008,,50.7962292666667,8.483463,,,4727
1073,,onwind,onwind,,DE,39.48252,,0,2011,,50.8249185149822,8.43713356902454,,,4727
1074,,solar,solar,,DE,38.8545026,,0,2009,,50.839301581029,8.49001205533588,,,4727
1075,,Bioenergy,Bioenergy,,DE,3.3736,,0,2007,,51.2168283785714,8.3764200071504,,,4728
1076,,Hydro,Run-Of-River,,DE,1.888095,,0,1923,,51.2307770100797,8.44876658430296,,,4728
1077,,OCGT,OCGT,,DE,0.15021,,0,1807,,51.190368325,8.31418874974142,,,4728
1078,,Oil,Oil,,DE,0.0047,,0,1412,,51.19079465,8.31506560963993,,,4728
1079,,onwind,onwind,,DE,5.216512,,0,1995,,51.19769773,8.44032884878468,,,4728
1080,,solar,solar,,DE,56.4620421999999,,0,2012,,51.1932027243593,8.36955516025639,,,4728
1081,,Bioenergy,Bioenergy,,DE,1.2602,,0,2007,,50.3610078083333,8.82054699997073,,,4729
1082,,Hydro,Hydro,,DE,0.00792,,0,1992,,50.439710575,8.80315674348974,,,4729
1083,,OCGT,OCGT,,DE,1.62845,,0,2012,,50.3430147470588,8.72937084672508,,,4729
1084,,Oil,Oil,,DE,0.009,,0,2012,,50.28230365,8.75438577172242,,,4729
1085,,onwind,onwind,,DE,6.72,,0,2009,,50.23104765,8.75165618431675,,,4729
1086,,solar,solar,,DE,68.5177139200001,,0,2010,,50.3326294425086,8.80804953542393,,,4729
1087,,Bioenergy,Bioenergy,,DE,8.64452,,0,2011,,50.6747763527273,8.75116930691558,,,4730
1088,,Hydro,Run-Of-River,,DE,0.467412,,0,1963,,50.7364382631637,8.81490922978091,,,4730
1089,,OCGT,OCGT,,DE,2.20345,,0,1004,,50.7141308989349,8.75961895838434,,,4730
1090,,Oil,Oil,,DE,0.44,,0,1032,,50.8262039066852,8.74036204767964,,,4730
1091,,onwind,onwind,,DE,49.392,,0,2011,,50.6834663,8.9619322597044,,,4730
1092,,solar,solar,,DE,136.568581199999,,0,2010,,50.6638013281678,8.78636975650275,,,4730
1093,,Bioenergy,Bioenergy,,DE,10.7964,,0,2011,,51.279309640625,8.65018131891016,,,4731
1094,,Hydro,Run-Of-River,,DE,0.642411,,0,1924,,51.431800854,8.6137040598703,,,4731
1095,,OCGT,OCGT,,DE,13.50075,,0,1011,,51.4517009,8.64640125426332,,,4731
1096,,onwind,onwind,,DE,82.0792,,0,2011,,51.4967322521739,8.65183911413044,,,4731
1097,,solar,solar,,DE,58.4188821999999,,0,2011,,51.4135787747526,8.59526126237636,,,4731
1098,,Bioenergy,Bioenergy,,DE,0.8144,,0,2013,,49.65636799,8.92720388,,,4732
1099,,Hydro,Run-Of-River,,DE,5.374215,,0,2000,,49.5588466636364,8.9446549475729,,,4732
1100,,onwind,onwind,,DE,14.112,,0,2011,,49.6586632,8.9765342,,,4732
1101,,solar,solar,,DE,37.6651284399999,,0,2012,,49.5751622239153,8.95979958111193,,,4732
1102,,Bioenergy,Bioenergy,,DE,3.25584,,0,2011,,50.2972344983333,9.12366145369124,,,4733
1103,,onwind,onwind,,DE,48.552,,0,2013,,50.2764507766667,9.20109270664808,,,4733
1104,,solar,solar,,DE,94.3668784800002,,0,2011,,50.1873342497295,9.08728972508058,,,4733
1105,,Hard Coal,Hard Coal,,DE,510,,0,1011,,50.0823187,8.9690387,,,4734
1106,,OCGT,OCGT,,DE,572.2754,,0,1011,,50.1329967017059,8.99089301571881,,,4734
1107,,Bioenergy,Bioenergy,,DE,2.3306,,0,2005,,49.6797765375,9.62691147890005,,,4735
1108,,Hydro,Run-Of-River,,DE,4.87839,,0,2000,,49.7170133177778,9.62315013882293,,,4735
1109,,onwind,onwind,,DE,118.3728,,0,2012,,49.6837420651515,9.63485502424243,,,4735
1110,,solar,solar,,DE,194.97839864,,0,2010,,49.7086057641546,9.62455948853279,,,4735
1111,,Bioenergy,Bioenergy,,DE,6.13972,,0,2004,,49.5025461,9.34220795714286,,,4736
1112,,Hydro,Run-Of-River,,DE,2.883375,,0,2000,,49.6074607588235,9.35510919365988,,,4736
1113,,OCGT,OCGT,,DE,0.23225,,0,1309,,49.5664580641752,9.33350839999095,,,4736
1114,,Oil,Oil,,DE,0.0053,,0,1009,,49.46597615,9.20197923232272,,,4736
1115,,onwind,onwind,,DE,43.344,,0,2010,,49.5434585428571,9.39678217619048,,,4736
1116,,solar,solar,,DE,118.47412884,,0,2009,,49.5495910627997,9.33204457450751,,,4736
1117,,Bioenergy,Bioenergy,,DE,4.6404,,0,2011,,51.0781466809524,9.26779039006274,,,4737
1118,,Hydro,Run-Of-River,,DE,0.494109,,0,1961,,50.9737540452381,9.256645058287,,,4737
1119,,OCGT,OCGT,,DE,0.007,,0,2012,,50.9862563333333,9.30126824342636,,,4737
1120,,Oil,Oil,,DE,0.0055,,0,1912,,51.131196,9.2748504,,,4737
1121,,onwind,onwind,,DE,139.170976,,0,2012,,50.744869364,9.189321946,,,4737
1122,,solar,solar,,DE,127.2965636,,0,2010,,50.9685822161428,9.26159720930207,,,4737
1123,,Bioenergy,Bioenergy,,DE,3.2316,,0,2010,,51.0713422625,9.0700362375,,,4738
1124,,Hydro,Run-Of-River,,DE,7.78569,,0,2010,,51.0201960227808,8.89787345806825,,,4738
1125,,onwind,onwind,,DE,53.103904,,0,2012,,50.9067142283783,9.01449888126481,,,4738
